experiment,label,AP,AP5,AP75,AP_M,AP_L,AR,AR5,AR75,AR_M,AR_L
standard,fog_1,0.6157992883285061,0.8612842940687075,0.6824234413443826,0.5497232254603713,0.7085645106163818,0.6526920654911839,0.8765743073047859,0.7104848866498741,0.5829281617044523,0.7513192121887774
standard,fog_2,0.594281681582504,0.8500720387839757,0.6520147620135572,0.524957946918044,0.6931450659595095,0.6332178841309823,0.8620906801007556,0.6876574307304786,0.5593553673859601,0.7374581939799332
standard,fog_3,0.5920798779954288,0.841204830786146,0.6520595893312885,0.5243444464227391,0.6885341208308409,0.6304156171284635,0.8583123425692695,0.6843513853904282,0.558945643266867,0.7312894834633965
standard,fog_4,0.5600799476363642,0.8198062425289765,0.6088508322912178,0.494496542999705,0.6549237221830687,0.600110201511335,0.8398929471032746,0.6456234256926953,0.5290630975143404,0.7000371609067262
standard,brightness_0,0.6933154211401773,0.9050101625204312,0.7706716081066304,0.6494056359775154,0.7562565531377587,0.7252833753148614,0.9165617128463476,0.7934508816120907,0.6782846216880632,0.7936826458565589
standard,brightness_1,0.6819475973106244,0.9041309185292352,0.7503022464610193,0.6368949494236703,0.7475737144424707,0.7150661209068011,0.9113664987405542,0.7783375314861462,0.6657470636438132,0.7864362690449647
standard,brightness_2,0.6665706421798864,0.8941073080826687,0.7391636205687946,0.6201650418107723,0.7363193991635593,0.7006454659949622,0.9016057934508817,0.7654282115869018,0.6480469816989893,0.7761426978818283
standard,brightness_3,0.6487511605101605,0.8732269039209635,0.7179200165994354,0.5982493070220449,0.7213487052358113,0.6841152392947103,0.8894836272040302,0.7488979848866498,0.6298825457525268,0.7619843924191749
standard,brightness_4,0.6250624379883083,0.8624504877874759,0.6950764255720601,0.5737980747872247,0.7035506279702298,0.6617285894206549,0.8781486146095718,0.7202455919395466,0.6030319584812893,0.7450018580453364
standard,contrast_0,0.6345870665836093,0.8726813322481444,0.7053793225979224,0.5712299905426782,0.7260197610655402,0.6708438287153652,0.8872795969773299,0.7318954659949622,0.6032777929527452,0.7668153102935711
standard,contrast_1,0.6017701461879197,0.8503341232353446,0.6621493709194483,0.5334871858230325,0.6984797035998659,0.6398772040302267,0.8658690176322418,0.6960012594458438,0.567112810707457,0.7428465254552211
standard,contrast_2,0.5440912289790852,0.8173848610746954,0.5881177807880174,0.46435535872081407,0.6586953258647837,0.5854219143576826,0.8312342569269522,0.6295654911838791,0.4990986069379951,0.7058714232627277
standard,contrast_3,0.40126999348792036,0.677677124335627,0.408417189326628,0.3000811305551794,0.5393566943826366,0.4442695214105794,0.7030856423173804,0.4593828715365239,0.33400710188473093,0.5956150130063175
standard,contrast_4,0.22151696700355428,0.44661457721776593,0.19574955415531756,0.12585240507589476,0.3506049209527869,0.2620906801007557,0.4881926952141058,0.24685138539042822,0.15446599289811527,0.4093273875882571
standard,elastic_transform_0,0.6462483127973692,0.8931834942153128,0.7151175798880357,0.5769848168487863,0.7412917362183472,0.6812972292191436,0.9011335012594458,0.7433879093198993,0.6101611581535099,0.7824972129319956
standard,elastic_transform_1,0.6156441595925091,0.8725107808685406,0.6736053509506809,0.5351164713522043,0.7282758355054654,0.6534005037783375,0.8861775818639799,0.7092254408060453,0.5704725484840208,0.7701969528056485
standard,elastic_transform_2,0.5684076335854112,0.8408123458217167,0.6173252412135181,0.4700003291570486,0.7060381442289574,0.6080761964735517,0.857367758186398,0.6534949622166247,0.506856050259492,0.7494611668524712
standard,elastic_transform_3,0.526720800824584,0.80928007339425,0.5633090189669926,0.41565631766007743,0.681714731256839,0.5683406801007556,0.8291876574307305,0.6081549118387909,0.4534826550122917,0.7280564845782237
standard,elastic_transform_4,0.47253406787670216,0.7649563899039089,0.49035103025455856,0.3452889989674264,0.6490698134760409,0.5158060453400504,0.7857367758186398,0.5398299748110831,0.38372029500136573,0.6985878855444073
standard,pixelate_0,0.6554002939791678,0.8832062785635951,0.728004327096148,0.5893228162276737,0.7523548086235029,0.689058564231738,0.898772040302267,0.7531486146095718,0.6177820267686424,0.7903753251579339
standard,pixelate_1,0.6418733750580142,0.8824808540285957,0.6964878174376267,0.5622561833004635,0.7498591186333895,0.6750314861460956,0.8916876574307305,0.726227959697733,0.5939087680961486,0.7895206243032329
standard,pixelate_2,0.5752782838116172,0.8304140200918947,0.6149279993262858,0.4588249888369492,0.737598978230435,0.611272040302267,0.8476070528967254,0.6490869017632241,0.4911499590275882,0.7785953177257524
standard,pixelate_3,0.49136910246853294,0.7472770018902511,0.5209140831479745,0.33445406690125434,0.704252495244291,0.5272984886649874,0.7673173803526449,0.5535264483627204,0.36670308658836387,0.7490152359717578
standard,pixelate_4,0.4267423490397667,0.6660044109241674,0.44454100621026255,0.2429289431459985,0.6721758729879987,0.45963476070528964,0.6854534005037783,0.47418136020151136,0.2707730128380224,0.7193979933110367
standard,jpeg_compression_0,0.6212123244723496,0.8623146325492353,0.6844514804392666,0.5360190547876907,0.7392779089863512,0.6551164987405541,0.8738979848866498,0.711272040302267,0.5678776290630976,0.7779264214046824
standard,jpeg_compression_1,0.5770893014599016,0.8304825787655675,0.6231871586456145,0.4729023301693444,0.718088961185783,0.6124999999999999,0.8400503778337531,0.6533375314861462,0.506391696257853,0.7606837606837608
standard,jpeg_compression_2,0.5523536900124553,0.8004228221329769,0.59172900654998,0.4352424328987391,0.7105271190804651,0.5859099496221662,0.8173803526448362,0.621536523929471,0.467768369298006,0.7497956150130063
standard,jpeg_compression_3,0.4684504025693782,0.718194436546062,0.4954633037121427,0.3253664709684595,0.6634597879144556,0.5023457178841308,0.7372481108312342,0.5280226700251889,0.35566785031412185,0.7044593088071348
standard,jpeg_compression_4,0.3802917319675493,0.6136382523029283,0.3920484373933046,0.22274211675237185,0.5895693099519745,0.4125787153652392,0.6350755667506297,0.42348866498740556,0.25173449877082765,0.6331103678929766
linf8,clean_0,0.7118869486132577,0.9153099286696222,0.7918764733016611,0.6877296773778749,0.7513626813518084,0.7438129722921915,0.9247481108312342,0.8125,0.7136301556951652,0.7896692679301376
linf8,gaussian_noise_0,0.6028586656632385,0.8521049267112005,0.6563534071441705,0.5317538083281619,0.7045083177610313,0.6372481108312343,0.8611460957178841,0.6882871536523929,0.5607757443321497,0.744890375325158
linf8,gaussian_noise_1,0.5363135269999536,0.797806976919599,0.580571389404457,0.44100241376948396,0.6678980438751548,0.5721819899244333,0.8101385390428212,0.6116183879093199,0.4714832013111172,0.7121144555927165
linf8,gaussian_noise_2,0.4473051281466584,0.713470761943577,0.46737378187277173,0.33388648605565685,0.6024664263179678,0.4854061712846348,0.7340994962216625,0.5051952141057935,0.36405353728489487,0.6521739130434783
linf8,gaussian_noise_3,0.34739049284866785,0.5975077775885589,0.35256591646307783,0.2221876029309042,0.516886203423761,0.3852172544080604,0.6216939546599496,0.39656801007556675,0.2500409724119093,0.5705685618729097
linf8,gaussian_noise_4,0.22853746094548902,0.44206939013569313,0.21093617771463694,0.10890930994138799,0.39008461901461505,0.2642002518891688,0.47544080604534006,0.25330604534005036,0.1323408904670855,0.44451876625789677
linf8,shot_noise_0,0.6215721164318408,0.8619458912596993,0.6868017895067512,0.5573011837020531,0.7145687080184526,0.6572103274559195,0.8756297229219143,0.7142632241813602,0.5881180005462988,0.7550353028613899
linf8,shot_noise_1,0.5581788850740085,0.8192682263800278,0.6009901273115045,0.4726109864396264,0.6781289736009717,0.5956076826196475,0.8361146095717884,0.6375944584382871,0.505080579076755,0.7219249349684131
linf8,shot_noise_2,0.47939915779709097,0.7463058820856557,0.5045736533190763,0.3734722312306778,0.6232102391188424,0.5165774559193954,0.7652707808564232,0.5407745591939547,0.40467085495766186,0.6716090672612411
linf8,shot_noise_3,0.3504315803136741,0.6093313536159558,0.35119082718521194,0.22373196256184422,0.5179600010570913,0.3872008816120907,0.6314546599496221,0.39467884130982367,0.25320950559956296,0.5708286882199927
linf8,shot_noise_4,0.2727924765441845,0.5146889898191106,0.26320060522433486,0.14952328365498577,0.43926705802669713,0.30891057934508825,0.5409319899244333,0.3054156171284635,0.1744605299098607,0.4925306577480491
linf8,impulse_noise_0,0.5815391159224755,0.8292860097944935,0.6346503401697925,0.5061252002763176,0.6866281289868219,0.6160894206549118,0.842411838790932,0.6665617128463476,0.536875170718383,0.7270531400966184
linf8,impulse_noise_1,0.5127130445325871,0.7760210839740044,0.5501789371864012,0.4163761255048164,0.6452142163791484,0.5483154911838791,0.7907745591939547,0.5853274559193955,0.44613493580988794,0.6894463024897808
linf8,impulse_noise_2,0.4622840957394724,0.7249389973106307,0.4875840738940242,0.3543404885734403,0.6111247893237634,0.5005195214105792,0.7492128463476071,0.5258186397984886,0.38571428571428573,0.6584912671869194
linf8,impulse_noise_3,0.3518624411046484,0.6085829563501124,0.3519050638854706,0.23148333333082954,0.5165429691280659,0.3899244332493703,0.6305100755667506,0.3945214105793451,0.2579896203223163,0.570642883686362
linf8,impulse_noise_4,0.24572599886854057,0.47277042086889154,0.22286485627457833,0.12452543371592374,0.40779873431570957,0.2801164987405541,0.502676322418136,0.26747481108312343,0.1476372575798962,0.4610925306577481
linf8,defocus_blur_0,0.576424139815944,0.8491765628043857,0.6210318894401906,0.47589520304732164,0.7154143561710957,0.6142317380352644,0.8606738035264484,0.6579030226700252,0.5123190385140671,0.7565589000371609
linf8,defocus_blur_1,0.5167104456569743,0.7963255488835559,0.5464490489008681,0.39153056788026025,0.6873979326436108,0.5566278337531485,0.8169080604534005,0.5834382871536524,0.42846216880633703,0.7342623560014865
linf8,defocus_blur_2,0.41294254245045287,0.6890988425321916,0.42365351100622867,0.25016944679965225,0.6272878246480338,0.45354219143576824,0.71205919395466,0.4645780856423174,0.28836383501775475,0.6803418803418804
linf8,defocus_blur_3,0.33376507456846904,0.5847435280503589,0.3357235655464871,0.1556561498435871,0.5660405497071775,0.37152078085642315,0.6141372795969773,0.3734256926952141,0.18787216607484297,0.6226309921962095
linf8,defocus_blur_4,0.26640907746067133,0.4920729286261707,0.2543803140371861,0.0917291713945669,0.4952301827461598,0.30358942065491185,0.5207808564231738,0.29974811083123426,0.11860147500682874,0.5561129691564475
linf8,glass_blur_0,0.5658477363190199,0.849960674033561,0.6197360738440381,0.4651895822354534,0.7055704982704124,0.6059351385390428,0.8636649874055415,0.6582178841309824,0.5018301010652827,0.7511334076551467
linf8,glass_blur_1,0.5225398698156257,0.8069331338678665,0.5579788259709316,0.39810166229791916,0.6889328862499888,0.5613979848866498,0.8214735516372796,0.594301007556675,0.43485386506419016,0.7367149758454107
linf8,glass_blur_2,0.3633553249575189,0.6509098493533754,0.3633704012417384,0.19462125548309667,0.5861656479728369,0.40521095717884137,0.6785264483627204,0.4105793450881612,0.229800600928708,0.6457079152731326
linf8,glass_blur_3,0.3426803299458262,0.6095249376298291,0.3409379956978061,0.16800638651414312,0.5741807422146372,0.3832965994962217,0.639168765743073,0.3855478589420655,0.20213056541928434,0.6315496098104794
linf8,glass_blur_4,0.2802909519561944,0.5253407953786364,0.2687931291308411,0.10500476100379226,0.510040625900403,0.3175535264483627,0.552896725440806,0.31328715365239296,0.1331330237639989,0.5695280564845782
linf8,motion_blur_0,0.6007255151606131,0.8704663571892046,0.6508070539071991,0.5048164097320903,0.7314987577712697,0.6374527707808565,0.881926952141058,0.6867128463476071,0.5408904670854959,0.7726867335562988
linf8,motion_blur_1,0.4989942143459604,0.7959283703250837,0.5131771062743414,0.357872439115959,0.6897384302528686,0.5400818639798488,0.8156486146095718,0.5593513853904282,0.3988254575252664,0.735042735042735
linf8,motion_blur_2,0.3756654232825468,0.6654644458536702,0.373181105659785,0.19986977483608967,0.6074774002922532,0.41892317380352645,0.6911209068010076,0.42175692695214106,0.24124556132204314,0.6624674842066145
linf8,motion_blur_3,0.2677602669164983,0.5292559537929794,0.2424159681846929,0.09865413465342315,0.4904466018433679,0.3116026448362721,0.5664357682619647,0.2964420654911839,0.13288718929254303,0.5557413600891862
linf8,motion_blur_4,0.21080639288683634,0.4535225031036849,0.17291118764294094,0.06083861202637744,0.40554746739401687,0.2502833753148615,0.49212846347607053,0.2230793450881612,0.08667030865883638,0.47339279078409513
linf8,zoom_blur_0,0.26481552356279,0.5085107845390974,0.2485406543231634,0.12235536234277952,0.45792602168290025,0.30196788413098236,0.5338476070528967,0.29392317380352645,0.14080852226167714,0.5221479004087699
linf8,zoom_blur_1,0.1829813150187865,0.40423351879406644,0.140934129905446,0.07034826181094346,0.334759930227515,0.21742758186397987,0.4301007556675063,0.19175062972292192,0.08254575252663206,0.40148643626904496
linf8,zoom_blur_2,0.14417894821544297,0.3557098267863063,0.09066316809866493,0.05828608113244645,0.2593865049278015,0.18120277078085645,0.392632241813602,0.1459382871536524,0.07334061731767276,0.3285024154589372
linf8,zoom_blur_3,0.09792792789986297,0.28235138669774,0.04419216867699648,0.03743115016437859,0.17951383290321507,0.13310768261964734,0.3241498740554156,0.0906801007556675,0.04952198852772466,0.24708286882199926
linf8,zoom_blur_4,0.07638141098547661,0.24249768499747776,0.025762331713242777,0.039099502018876055,0.13238888729811513,0.11349181360201513,0.29045969773299746,0.0714735516372796,0.050723845943731215,0.19933110367892976
